EmployeeID,Wage,HiredOn,Branch#,Current status,Position,Role,AvgWorkingHours/Week,ApplicantID,emp_id,app_id,branch,status,role,wage,position,hours,is_exited,is_fired,tenure_days,tenure_months,role_level,wage_num,hours_bracket,avg_score,max_score,num_reviews,score_trend,perf_tier,first_promo_date,was_promoted,ReasonForLeaving,PastRelevantExperience,YearsOfRelevantExperience,HighestEducationLevel,YearOfBirth,age,age_group,days_to_promo,months_to_promo,is_hp,tenure_bracket
5617,Competitive,2021-12-21,6,Left,part-time,Server Assistant,16.2,106221,5617,106221,6,Left,Server Assistant,Competitive,part-time,16.2,1,0,1544,50.7,2,2,Part-time (<20h),71.55,71.55,1,0.0,Low Performer,,0,Better Offer,True,5,Master,2004,22,Under 23 (Student-age),,,0,24+ mo
5865,Minimum,2021-09-22,6,Left,part-time,Server Assistant,15.4,108674,5865,108674,6,Left,Server Assistant,Minimum,part-time,15.4,1,0,1634,53.7,2,1,Part-time (<20h),68.18,68.18,1,0.0,Low Performer,,0,Better Offer,True,1,Associate Degree,2005,21,Under 23 (Student-age),,,0,24+ mo
5441,Competitive,2024-05-02,6,Left,full-time,Server Assistant,35.1,104589,5441,104589,6,Left,Server Assistant,Competitive,full-time,35.1,1,0,681,22.4,2,2,Full-time (32h+),81.83,81.83,1,0.0,Medium Performer,,0,Lack of Growth,True,2,High School,2007,19,Under 23 (Student-age),,,0,18-24 mo
5314,Premium,2025-08-29,6,Left,full-time,Server Assistant,35.7,103449,5314,103449,6,Left,Server Assistant,Premium,full-time,35.7,1,0,197,6.5,2,3,Full-time (32h+),76.12,76.12,1,0.0,Low Performer,,0,Insufficient Wages,True,3,Associate Degree,2004,22,Under 23 (Student-age),,,0,6-12 mo
5373,Minimum,2022-12-03,6,Left,full-time,Server Assistant,35.7,104007,5373,104007,6,Left,Server Assistant,Minimum,full-time,35.7,1,0,1197,39.3,2,1,Full-time (32h+),76.56,76.56,1,0.0,Low Performer,,0,Poor Management,True,3,High School,2002,24,23-27,,,0,24+ mo
5758,Competitive,2022-05-08,6,Fired,part-time,Server Assistant,16.7,107587,5758,107587,6,Fired,Server Assistant,Competitive,part-time,16.7,1,1,1406,46.2,2,2,Part-time (<20h),78.15,78.15,1,0.0,Low Performer,,0,Policy Violation,True,3,High School,2006,20,Under 23 (Student-age),,,0,24+ mo
5421,Minimum,2025-03-24,6,Left,part-time,Server Assistant,19.9,104426,5421,104426,6,Left,Server Assistant,Minimum,part-time,19.9,1,0,355,11.7,2,1,Part-time (<20h),77.28,77.28,1,0.0,Low Performer,,0,Poor Management,True,2,Associate Degree,2002,24,23-27,,,0,6-12 mo
5452,Competitive,2021-07-22,6,Left,part-time,Server Assistant,19.3,104671,5452,104671,6,Left,Server Assistant,Competitive,part-time,19.3,1,0,1696,55.7,2,2,Part-time (<20h),77.06,77.06,1,0.0,Low Performer,,0,Lack of Growth,True,3,Associate Degree,1996,30,28-34,,,0,24+ mo
5190,Minimum,2024-01-26,6,Fired,full-time,Server Assistant,32.9,102054,5190,102054,6,Fired,Server Assistant,Minimum,full-time,32.9,1,1,778,25.6,2,1,Full-time (32h+),66.84,66.84,1,0.0,Low Performer,,0,Performance,True,1,High School,2007,19,Under 23 (Student-age),,,0,24+ mo
5666,Competitive,2023-12-27,6,Left,full-time,Server Assistant,36.8,106746,5666,106746,6,Left,Server Assistant,Competitive,full-time,36.8,1,0,808,26.5,2,2,Full-time (32h+),82.47,82.47,1,0.0,Medium Performer,,0,Lack of Growth,True,2,High School,2000,26,23-27,,,0,24+ mo
5480,Competitive,2022-01-07,6,Left,full-time,Server Assistant,34.5,104928,5480,104928,6,Left,Server Assistant,Competitive,full-time,34.5,1,0,1527,50.2,2,2,Full-time (32h+),75.72,75.72,1,0.0,Low Performer,,0,Better Offer,True,3,High School,2000,26,23-27,,,0,24+ mo
5706,Minimum,2025-10-28,6,Left,part-time,Server Assistant,18.5,107090,5706,107090,6,Left,Server Assistant,Minimum,part-time,18.5,1,0,137,4.5,2,1,Part-time (<20h),79.65,79.65,1,0.0,Medium Performer,,0,Better Offer,True,2,High School,1999,27,23-27,,,0,0-6 mo
5700,Competitive,2022-10-16,6,Left,part-time,Server Assistant,17.7,107044,5700,107044,6,Left,Server Assistant,Competitive,part-time,17.7,1,0,1245,40.9,2,2,Part-time (<20h),72.68,72.68,1,0.0,Low Performer,,0,Insufficient Wages,True,3,High School,2005,21,Under 23 (Student-age),,,0,24+ mo
5859,Premium,2024-06-09,6,Fired,full-time,Host,33.6,108538,5859,108538,6,Fired,Host,Premium,full-time,33.6,1,1,643,21.1,1,3,Full-time (32h+),64.54,64.54,1,0.0,Low Performer,,0,Performance,True,5,High School,1999,27,23-27,,,0,18-24 mo
5834,Competitive,2025-03-26,6,Left,part-time,Host,15.9,108288,5834,108288,6,Left,Host,Competitive,part-time,15.9,1,0,353,11.6,1,2,Part-time (<20h),75.91,75.91,1,0.0,Low Performer,,0,Poor Management,True,2,Associate Degree,1997,29,28-34,,,0,6-12 mo
5767,Competitive,2021-10-24,6,Left,full-time,Host,31.3,107656,5767,107656,6,Left,Host,Competitive,full-time,31.3,1,0,1602,52.6,1,2,Mid (20-32h),94.83,94.83,1,0.0,High Performer,,0,Better Offer,True,4,Bachelor,2002,24,23-27,,,1,24+ mo
5625,Competitive,2024-05-07,6,Left,part-time,Host,15.7,106316,5625,106316,6,Left,Host,Competitive,part-time,15.7,1,0,676,22.2,1,2,Part-time (<20h),78.77,78.77,1,0.0,Low Performer,,0,Insufficient Wages,True,4,Associate Degree,1995,31,28-34,,,0,18-24 mo
5947,Minimum,2023-01-11,6,Left,full-time,Host,33.4,109516,5947,109516,6,Left,Host,Minimum,full-time,33.4,1,0,1158,38.0,1,1,Full-time (32h+),83.32,83.32,1,0.0,Medium Performer,,0,Poor Management,True,2,Bachelor,2000,26,23-27,,,0,24+ mo
5919,Competitive,2022-09-15,6,Left,part-time,Host,12.4,109286,5919,109286,6,Left,Host,Competitive,part-time,12.4,1,0,1276,41.9,1,2,Part-time (<20h),77.78,77.78,1,0.0,Low Performer,,0,Lack of Growth,True,1,Bachelor,1998,28,28-34,,,0,24+ mo
5938,Minimum,2022-03-11,6,Left,full-time,Host,35.8,109460,5938,109460,6,Left,Host,Minimum,full-time,35.8,1,0,1464,48.1,1,1,Full-time (32h+),87.9,87.9,1,0.0,High Performer,,0,Lack of Growth,True,2,Bachelor,1998,28,28-34,,,1,24+ mo
5180,Competitive,2022-12-30,6,Left,part-time,Host,16.1,101983,5180,101983,6,Left,Host,Competitive,part-time,16.1,1,0,1170,38.4,1,2,Part-time (<20h),87.06,87.06,1,0.0,High Performer,,0,Relocation,True,3,Bachelor,2002,24,23-27,,,1,24+ mo
5889,Competitive,2025-06-22,6,Left,full-time,Host,33.6,108937,5889,108937,6,Left,Host,Competitive,full-time,33.6,1,0,265,8.7,1,2,Full-time (32h+),77.71,77.71,1,0.0,Low Performer,,0,Lack of Growth,True,1,Bachelor,2000,26,23-27,,,0,6-12 mo
5727,Competitive,2023-02-22,6,Left,part-time,Host,15.1,107271,5727,107271,6,Left,Host,Competitive,part-time,15.1,1,0,1116,36.7,1,2,Part-time (<20h),78.94,78.94,1,0.0,Low Performer,,0,Poor Management,True,2,Bachelor,2002,24,23-27,,,0,24+ mo
5214,Competitive,2025-04-27,6,Fired,full-time,Host,31.0,102279,5214,102279,6,Fired,Host,Competitive,full-time,31.0,1,1,321,10.5,1,2,Mid (20-32h),74.5,74.5,1,0.0,Low Performer,,0,Performance,True,2,High School,2005,21,Under 23 (Student-age),,,0,6-12 mo
6064,Competitive,2025-08-30,6,Left,part-time,Host,15.4,110478,6064,110478,6,Left,Host,Competitive,part-time,15.4,1,0,196,6.4,1,2,Part-time (<20h),69.66,69.66,1,0.0,Low Performer,,0,Lack of Growth,True,5,High School,1997,29,28-34,,,0,6-12 mo
5219,Minimum,2022-08-29,6,Fired,full-time,Host,32.1,102316,5219,102316,6,Fired,Host,Minimum,full-time,32.1,1,1,1293,42.5,1,1,Full-time (32h+),77.93,77.93,1,0.0,Low Performer,,0,Policy Violation,True,2,Associate Degree,2001,25,23-27,,,0,24+ mo
5674,Minimum,2021-08-31,6,Left,part-time,Host,16.2,106847,5674,106847,6,Left,Host,Minimum,part-time,16.2,1,0,1656,54.4,1,1,Part-time (<20h),74.38,74.38,1,0.0,Low Performer,,0,Burntout,True,7,Master,2002,24,23-27,,,0,24+ mo
5785,Minimum,2024-02-16,7,Working,full-time,Manager,51.1,107849,5785,107849,7,Working,Manager,Minimum,full-time,51.1,0,0,757,24.9,5,1,Full-time (32h+),90.79714285714286,94.65,7,-9.07,High Performer,2024-07-11,1,,True,2,Bachelor,2001,25,23-27,146.0,4.8,1,24+ mo
5132,Competitive,2024-06-11,7,Working,full-time,Manager,51.1,101443,5132,101443,7,Working,Manager,Competitive,full-time,51.1,0,0,641,21.1,5,2,Full-time (32h+),88.81166666666667,93.97,6,-1.39,High Performer,2024-12-25,1,,True,3,Bachelor,1995,31,28-34,197.0,6.5,1,18-24 mo
5552,Premium,2024-09-01,7,Working,full-time,Manager,48.3,105593,5552,105593,7,Working,Manager,Premium,full-time,48.3,0,0,559,18.4,5,3,Full-time (32h+),77.994,81.97,5,-3.15,Low Performer,2025-02-01,1,,True,1,Bachelor,2003,23,23-27,153.0,5.0,0,18-24 mo
5171,Competitive,2024-12-02,7,Working,full-time,Manager,51.4,101866,5171,101866,7,Working,Manager,Competitive,full-time,51.4,0,0,467,15.3,5,2,Full-time (32h+),90.9525,93.67,4,-7.37,High Performer,2025-05-20,1,,True,2,Bachelor,2004,22,Under 23 (Student-age),169.0,5.6,1,12-18 mo
5283,Competitive,2025-01-12,7,Working,full-time,Manager,47.7,103026,5283,103026,7,Working,Manager,Competitive,full-time,47.7,0,0,426,14.0,5,2,Full-time (32h+),76.89,81.61,3,-7.31,Low Performer,,0,,False,0,Master,2004,22,Under 23 (Student-age),,,0,12-18 mo
5453,Minimum,2025-03-01,7,Working,full-time,Manager,50.0,104681,5453,104681,7,Working,Manager,Minimum,full-time,50.0,0,0,378,12.4,5,1,Full-time (32h+),69.19666666666667,73.88,3,0.41,Low Performer,,0,,True,1,High School,2008,18,Under 23 (Student-age),,,0,12-18 mo
5304,Minimum,2025-04-11,7,Working,full-time,Manager,47.4,103372,5304,103372,7,Working,Manager,Minimum,full-time,47.4,0,0,337,11.1,5,1,Full-time (32h+),88.505,88.62,2,-0.23,High Performer,,0,,True,4,Bachelor,2004,22,Under 23 (Student-age),,,1,6-12 mo
5012,Premium,2025-05-14,7,Working,full-time,Shift Lead,46.9,100092,5012,100092,7,Working,Shift Lead,Premium,full-time,46.9,0,0,304,10.0,4,3,Full-time (32h+),82.17,85.09,2,-5.84,Medium Performer,,0,,True,2,Associate Degree,1999,27,23-27,,,0,6-12 mo
5343,Competitive,2025-05-29,7,Working,part-time,Shift Lead,27.3,103695,5343,103695,7,Working,Shift Lead,Competitive,part-time,27.3,0,0,289,9.5,4,2,Mid (20-32h),70.46000000000001,72.28,2,-3.64,Low Performer,,0,,True,5,High School,2003,23,23-27,,,0,6-12 mo
5630,Competitive,2025-07-03,7,Working,full-time,Shift Lead,45.2,106347,5630,106347,7,Working,Shift Lead,Competitive,full-time,45.2,0,0,254,8.3,4,2,Full-time (32h+),82.38,84.24,2,3.72,Medium Performer,,0,,True,2,High School,2006,20,Under 23 (Student-age),,,0,6-12 mo
5704,Minimum,2025-08-29,7,Working,part-time,Shift Lead,25.4,107075,5704,107075,7,Working,Shift Lead,Minimum,part-time,25.4,0,0,197,6.5,4,1,Mid (20-32h),88.62,88.62,1,0.0,High Performer,,0,,True,2,Bachelor,2002,24,23-27,,,1,6-12 mo
5344,Premium,2025-09-08,7,Working,full-time,Shift Lead,44.0,103700,5344,103700,7,Working,Shift Lead,Premium,full-time,44.0,0,0,187,6.1,4,3,Full-time (32h+),68.68,68.68,1,0.0,Low Performer,,0,,False,0,Associate Degree,2002,24,23-27,,,0,6-12 mo
5253,Premium,2025-10-20,7,Working,part-time,Shift Lead,25.6,102699,5253,102699,7,Working,Shift Lead,Premium,part-time,25.6,0,0,145,4.8,4,3,Mid (20-32h),78.24,78.24,1,0.0,Low Performer,,0,,True,1,Bachelor,1999,27,23-27,,,0,0-6 mo
5723,Minimum,2025-11-07,7,Working,full-time,Shift Lead,44.6,107244,5723,107244,7,Working,Shift Lead,Minimum,full-time,44.6,0,0,127,4.2,4,1,Full-time (32h+),84.45,84.45,1,0.0,Medium Performer,,0,,True,2,Associate Degree,2002,24,23-27,,,0,0-6 mo
5582,Premium,2025-11-20,7,Working,part-time,Shift Lead,27.2,105842,5582,105842,7,Working,Shift Lead,Premium,part-time,27.2,0,0,114,3.7,4,3,Mid (20-32h),92.95,92.95,1,0.0,High Performer,,0,,True,2,Bachelor,2002,24,23-27,,,1,0-6 mo
5101,Minimum,2025-12-10,7,Working,full-time,Shift Lead,44.5,101167,5101,101167,7,Working,Shift Lead,Minimum,full-time,44.5,0,0,94,3.1,4,1,Full-time (32h+),77.84,77.84,1,0.0,Low Performer,,0,,True,5,Bachelor,2002,24,23-27,,,0,0-6 mo
5588,Competitive,2025-12-16,7,Working,part-time,Shift Lead,24.6,105883,5588,105883,7,Working,Shift Lead,Competitive,part-time,24.6,0,0,88,2.9,4,2,Mid (20-32h),79.02,79.02,1,0.0,Low Performer,,0,,True,7,Bachelor,1999,27,23-27,,,0,0-6 mo
5822,Competitive,2021-08-31,7,Left,full-time,Shift Lead,44.6,108167,5822,108167,7,Left,Shift Lead,Competitive,full-time,44.6,1,0,1656,54.4,4,2,Full-time (32h+),84.74727272727273,89.67,11,-6.37,Medium Performer,2022-08-15,1,Better Offer,True,1,Bachelor,2004,22,Under 23 (Student-age),349.0,11.5,0,24+ mo
5868,Competitive,2021-06-27,7,Fired,part-time,Shift Lead,24.7,108692,5868,108692,7,Fired,Shift Lead,Competitive,part-time,24.7,1,1,1721,56.5,4,2,Mid (20-32h),90.00874999999999,95.41,8,-11.75,High Performer,2021-11-20,1,Attendance,True,2,Associate Degree,2005,21,Under 23 (Student-age),146.0,4.8,1,24+ mo
6037,Competitive,2023-03-05,7,Left,full-time,Shift Lead,47.2,110245,6037,110245,7,Left,Shift Lead,Competitive,full-time,47.2,1,0,1105,36.3,4,2,Full-time (32h+),95.5657142857143,100.0,7,0.14,High Performer,2023-10-18,1,Better Offer,True,3,Bachelor,2002,24,23-27,227.0,7.5,1,24+ mo
5976,Competitive,2021-04-18,7,Left,part-time,Shift Lead,26.6,109856,5976,109856,7,Left,Shift Lead,Competitive,part-time,26.6,1,0,1791,58.8,4,2,Mid (20-32h),90.35714285714286,93.62,7,-5.39,High Performer,2021-12-08,1,Better Offer,True,2,High School,2000,26,23-27,234.0,7.7,1,24+ mo
5697,Competitive,2023-12-14,7,Left,full-time,Bartender,39.5,107018,5697,107018,7,Left,Bartender,Competitive,full-time,39.5,1,0,821,27.0,4,2,Full-time (32h+),71.29571428571428,74.25,7,-9.34,Low Performer,2024-05-26,1,Better Offer,True,1,High School,2005,21,Under 23 (Student-age),164.0,5.4,0,24+ mo
5986,Minimum,2021-01-27,7,Left,full-time,Bartender,39.8,109913,5986,109913,7,Left,Bartender,Minimum,full-time,39.8,1,0,1872,61.5,4,1,Full-time (32h+),96.82166666666666,100.0,6,-9.08,High Performer,2021-11-08,1,Better Offer,True,2,Bachelor,2004,22,Under 23 (Student-age),285.0,9.4,1,24+ mo
5186,Minimum,2021-05-02,7,Left,part-time,Bartender,20.1,102004,5186,102004,7,Left,Bartender,Minimum,part-time,20.1,1,0,1777,58.4,4,1,Mid (20-32h),79.69166666666666,83.93,6,-6.28,Medium Performer,2021-09-22,1,Burntout,True,3,Associate Degree,2005,21,Under 23 (Student-age),143.0,4.7,0,24+ mo
5549,Competitive,2022-10-11,7,Left,full-time,Bartender,38.1,105580,5549,105580,7,Left,Bartender,Competitive,full-time,38.1,1,0,1250,41.1,4,2,Full-time (32h+),89.5,94.5,5,-11.68,High Performer,2022-11-16,1,Relocation,True,2,Bachelor,2004,22,Under 23 (Student-age),36.0,1.2,1,24+ mo
5295,Competitive,2021-09-24,7,Left,full-time,Bartender,38.8,103209,5295,103209,7,Left,Bartender,Competitive,full-time,38.8,1,0,1632,53.6,4,2,Full-time (32h+),94.138,98.68,5,-2.2,High Performer,2022-06-22,1,Lack of Growth,True,2,PhD,2001,25,23-27,271.0,8.9,1,24+ mo
5661,Premium,2024-04-11,7,Left,part-time,Bartender,21.3,106676,5661,106676,7,Left,Bartender,Premium,part-time,21.3,1,0,702,23.1,4,3,Mid (20-32h),96.626,100.0,5,-2.89,High Performer,2024-09-29,1,Lack of Growth,True,2,Bachelor,1999,27,23-27,171.0,5.6,1,18-24 mo
5257,Minimum,2023-02-16,7,Fired,full-time,Bartender,40.3,102757,5257,102757,7,Fired,Bartender,Minimum,full-time,40.3,1,1,1122,36.9,4,1,Full-time (32h+),85.78200000000001,91.84,5,-11.48,High Performer,2023-09-16,1,Performance,True,4,Associate Degree,2005,21,Under 23 (Student-age),212.0,7.0,1,24+ mo
5368,Competitive,2022-11-21,7,Left,full-time,Bartender,40.3,103939,5368,103939,7,Left,Bartender,Competitive,full-time,40.3,1,0,1209,39.7,4,2,Full-time (32h+),80.286,85.35,5,-11.96,Medium Performer,2023-05-24,1,Burntout,True,4,High School,1995,31,28-34,184.0,6.0,0,24+ mo
5751,Competitive,2024-01-25,7,Left,part-time,Bartender,23.4,107498,5751,107498,7,Left,Bartender,Competitive,part-time,23.4,1,0,779,25.6,4,2,Mid (20-32h),88.62,94.29,4,-6.61,High Performer,2024-07-27,1,Burntout,True,4,Master,1993,33,28-34,184.0,6.0,1,24+ mo
5510,Competitive,2021-10-15,7,Left,full-time,Bartender,40.0,105208,5510,105208,7,Left,Bartender,Competitive,full-time,40.0,1,0,1611,52.9,4,2,Full-time (32h+),89.065,91.06,4,-4.14,High Performer,,0,Lack of Growth,True,2,High School,2000,26,23-27,,,1,24+ mo
5215,Competitive,2022-11-13,7,Left,full-time,Bartender,41.3,102287,5215,102287,7,Left,Bartender,Competitive,full-time,41.3,1,0,1217,40.0,4,2,Full-time (32h+),78.82,84.14,4,-13.52,Low Performer,2023-01-20,1,Burntout,True,4,Associate Degree,2005,21,Under 23 (Student-age),68.0,2.2,0,24+ mo
5113,Minimum,2023-09-03,7,Left,part-time,Bartender,23.5,101237,5113,101237,7,Left,Bartender,Minimum,part-time,23.5,1,0,923,30.3,4,1,Mid (20-32h),79.6975,84.2,4,-0.57,Medium Performer,2023-12-19,1,Burntout,True,3,Associate Degree,1986,40,35+,107.0,3.5,0,24+ mo
5884,Premium,2021-03-01,7,Left,full-time,Bartender,40.2,108911,5884,108911,7,Left,Bartender,Premium,full-time,40.2,1,0,1839,60.4,4,3,Full-time (32h+),96.4125,100.0,4,-13.74,High Performer,2021-09-06,1,Lack of Growth,True,3,Bachelor,1998,28,28-34,189.0,6.2,1,24+ mo
5224,Minimum,2024-09-03,7,Left,full-time,Bartender,38.1,102358,5224,102358,7,Left,Bartender,Minimum,full-time,38.1,1,0,557,18.3,4,1,Full-time (32h+),80.285,86.81,4,-7.59,Medium Performer,2025-02-01,1,Insufficient Wages,True,4,High School,1999,27,23-27,151.0,5.0,0,18-24 mo
5983,Competitive,2021-03-19,7,Left,part-time,Bartender,23.6,109900,5983,109900,7,Left,Bartender,Competitive,part-time,23.6,1,0,1821,59.8,4,2,Mid (20-32h),88.08,94.18,4,-14.41,High Performer,2021-07-01,1,Burntout,True,4,Bachelor,2003,23,23-27,104.0,3.4,1,24+ mo
5913,Competitive,2021-05-21,7,Left,full-time,Bartender,42.0,109241,5913,109241,7,Left,Bartender,Competitive,full-time,42.0,1,0,1758,57.8,4,2,Full-time (32h+),77.48333333333333,82.84,3,-13.54,Low Performer,,0,Poor Management,True,6,Master,2001,25,23-27,,,0,24+ mo
5648,Minimum,2021-11-18,7,Left,full-time,Bartender,37.9,106535,5648,106535,7,Left,Bartender,Minimum,full-time,37.9,1,0,1577,51.8,4,1,Full-time (32h+),84.46333333333332,90.17,3,-9.69,Medium Performer,,0,Better Offer,True,4,High School,2005,21,Under 23 (Student-age),,,0,24+ mo
5707,Minimum,2024-07-01,7,Left,part-time,Bartender,23.5,107098,5707,107098,7,Left,Bartender,Minimum,part-time,23.5,1,0,621,20.4,4,1,Mid (20-32h),81.50666666666667,84.68,3,-6.48,Medium Performer,2024-09-26,1,Better Offer,False,0,Bachelor,1996,30,28-34,87.0,2.9,0,18-24 mo
5491,Minimum,2024-01-15,7,Left,full-time,Bartender,37.2,105073,5491,105073,7,Left,Bartender,Minimum,full-time,37.2,1,0,789,25.9,4,1,Full-time (32h+),96.61666666666667,100.0,3,-8.28,High Performer,,0,Lack of Growth,True,2,Bachelor,2003,23,23-27,,,1,24+ mo
5904,Minimum,2021-10-16,7,Left,full-time,Bartender,38.1,109139,5904,109139,7,Left,Bartender,Minimum,full-time,38.1,1,0,1610,52.9,4,1,Full-time (32h+),74.88333333333333,79.24,3,-8.94,Low Performer,,0,Insufficient Wages,True,1,Bachelor,2002,24,23-27,,,0,24+ mo
5131,Minimum,2023-08-12,7,Left,part-time,Bartender,25.5,101431,5131,101431,7,Left,Bartender,Minimum,part-time,25.5,1,0,945,31.0,4,1,Mid (20-32h),77.26666666666667,81.78,3,0.48,Low Performer,,0,Burntout,True,6,Bachelor,2003,23,23-27,,,0,24+ mo
5958,Minimum,2021-11-12,7,Left,full-time,Server,40.9,109641,5958,109641,7,Left,Server,Minimum,full-time,40.9,1,0,1583,52.0,3,1,Full-time (32h+),80.05666666666667,83.59,3,-2.46,Medium Performer,,0,Relocation,True,2,Associate Degree,1992,34,28-34,,,0,24+ mo
5755,Minimum,2024-07-15,7,Left,full-time,Server,37.7,107544,5755,107544,7,Left,Server,Minimum,full-time,37.7,1,0,607,19.9,3,1,Full-time (32h+),89.12666666666667,92.22,3,-4.42,High Performer,,0,Better Offer,True,4,Associate Degree,2004,22,Under 23 (Student-age),,,1,18-24 mo
5010,Minimum,2021-08-12,7,Left,full-time,Server,37.6,100080,5010,100080,7,Left,Server,Minimum,full-time,37.6,1,0,1675,55.0,3,1,Full-time (32h+),76.91333333333334,80.53,3,-7.19,Low Performer,,0,Burntout,True,1,Bachelor,1989,37,35+,,,0,24+ mo
5514,Competitive,2021-06-15,7,Left,full-time,Server,37.5,105233,5514,105233,7,Left,Server,Competitive,full-time,37.5,1,0,1733,56.9,3,2,Full-time (32h+),87.41333333333334,92.72,3,-6.4,High Performer,,0,Poor Management,True,3,Bachelor,1989,37,35+,,,1,24+ mo
5333,Premium,2025-02-28,7,Left,part-time,Server,18.7,103640,5333,103640,7,Left,Server,Premium,part-time,18.7,1,0,379,12.5,3,3,Part-time (<20h),85.44999999999999,86.69,2,-2.48,High Performer,,0,Better Offer,True,5,Bachelor,2000,26,23-27,,,1,12-18 mo
6021,Competitive,2023-02-09,7,Left,part-time,Server,19.0,110102,6021,110102,7,Left,Server,Competitive,part-time,19.0,1,0,1129,37.1,3,2,Part-time (<20h),95.075,100.0,2,-9.85,High Performer,,0,Better Offer,True,4,Bachelor,1997,29,28-34,,,1,24+ mo
5182,Minimum,2024-02-29,7,Left,part-time,Server,19.5,101988,5182,101988,7,Left,Server,Minimum,part-time,19.5,1,0,744,24.4,3,1,Part-time (<20h),72.375,73.0,2,-1.25,Low Performer,2024-03-21,1,Better Offer,True,1,Associate Degree,1994,32,28-34,21.0,0.7,0,24+ mo
5529,Minimum,2021-05-10,7,Left,full-time,Server,39.1,105348,5529,105348,7,Left,Server,Minimum,full-time,39.1,1,0,1769,58.1,3,1,Full-time (32h+),84.35499999999999,85.44,2,-2.17,Medium Performer,,0,Better Offer,True,3,Associate Degree,1996,30,28-34,,,0,24+ mo
5589,Competitive,2023-04-04,7,Fired,full-time,Server,38.4,105903,5589,105903,7,Fired,Server,Competitive,full-time,38.4,1,1,1075,35.3,3,2,Full-time (32h+),77.12,82.44,2,-10.64,Low Performer,,0,Performance,False,0,Bachelor,2001,25,23-27,,,0,24+ mo
5193,Premium,2022-06-27,7,Left,full-time,Server,37.5,102080,5193,102080,7,Left,Server,Premium,full-time,37.5,1,0,1356,44.5,3,3,Full-time (32h+),74.905,79.05,2,-8.29,Low Performer,,0,Lack of Growth,False,0,Associate Degree,1997,29,28-34,,,0,24+ mo
6005,Competitive,2021-02-11,7,Left,full-time,Server,37.8,109996,6005,109996,7,Left,Server,Competitive,full-time,37.8,1,0,1857,61.0,3,2,Full-time (32h+),90.695,91.13,2,-0.87,High Performer,2021-03-14,1,Lack of Growth,True,2,PhD,2001,25,23-27,31.0,1.0,1,24+ mo
5702,Minimum,2023-10-17,7,Left,part-time,Server,18.2,107061,5702,107061,7,Left,Server,Minimum,part-time,18.2,1,0,879,28.9,3,1,Part-time (<20h),81.555,83.71,2,-4.31,Medium Performer,,0,Lack of Growth,True,3,High School,2006,20,Under 23 (Student-age),,,0,24+ mo
6041,Minimum,2023-11-16,7,Left,part-time,Server,18.5,110261,6041,110261,7,Left,Server,Minimum,part-time,18.5,1,0,849,27.9,3,1,Part-time (<20h),82.75999999999999,87.44,2,-9.36,Medium Performer,,0,Insufficient Wages,True,3,Bachelor,2000,26,23-27,,,0,24+ mo
6004,Competitive,2022-09-09,7,Left,part-time,Server,18.6,109984,6004,109984,7,Left,Server,Competitive,part-time,18.6,1,0,1282,42.1,3,2,Part-time (<20h),78.655,80.78,2,-4.25,Low Performer,,0,Insufficient Wages,True,3,Associate Degree,2005,21,Under 23 (Student-age),,,0,24+ mo
5298,Premium,2022-02-06,7,Left,full-time,Server,37.3,103284,5298,103284,7,Left,Server,Premium,full-time,37.3,1,0,1497,49.2,3,3,Full-time (32h+),85.31,90.4,2,-10.18,Medium Performer,,0,Better Offer,True,3,High School,2006,20,Under 23 (Student-age),,,0,24+ mo
5456,Competitive,2021-12-18,7,Left,full-time,Server,40.9,104698,5456,104698,7,Left,Server,Competitive,full-time,40.9,1,0,1547,50.8,3,2,Full-time (32h+),79.725,83.15,2,-6.85,Medium Performer,,0,Burntout,True,2,High School,1999,27,23-27,,,0,24+ mo
5619,Premium,2022-09-01,7,Left,full-time,Server,39.5,106248,5619,106248,7,Left,Server,Premium,full-time,39.5,1,0,1290,42.4,3,3,Full-time (32h+),93.71000000000001,98.73,2,-10.04,High Performer,,0,Better Offer,True,4,Bachelor,2005,21,Under 23 (Student-age),,,1,24+ mo
5676,Premium,2025-05-26,7,Left,full-time,Server,38.5,106857,5676,106857,7,Left,Server,Premium,full-time,38.5,1,0,292,9.6,3,3,Full-time (32h+),86.28,87.94,2,-3.32,High Performer,,0,Poor Management,True,3,Master,1995,31,28-34,,,1,6-12 mo
5531,Minimum,2023-07-12,7,Left,part-time,Server,18.6,105365,5531,105365,7,Left,Server,Minimum,part-time,18.6,1,0,976,32.1,3,1,Part-time (<20h),88.75,94.8,2,-12.1,High Performer,,0,Burntout,True,2,Master,2003,23,23-27,,,1,24+ mo
5123,Competitive,2024-08-01,7,Fired,part-time,Server,16.3,101322,5123,101322,7,Fired,Server,Competitive,part-time,16.3,1,1,590,19.4,3,2,Part-time (<20h),92.485,95.76,2,-6.55,High Performer,,0,Attendance,True,2,Master,1993,33,28-34,,,1,18-24 mo
5006,Competitive,2022-12-04,7,Left,part-time,Server,21.3,100052,5006,100052,7,Left,Server,Competitive,part-time,21.3,1,0,1196,39.3,3,2,Mid (20-32h),82.12,86.32,2,-8.4,Medium Performer,,0,Insufficient Wages,True,4,Associate Degree,2005,21,Under 23 (Student-age),,,0,24+ mo
